"IPDB_index","OceanID","Rid","decimalLat","decimalLon"
"13486","-9999",NA,"  2.2802503"," 117.878028"
"13487","-9999",NA,"  2.2802503"," 117.878028"
"13488","-9999",NA,"  2.2802503"," 117.878028"
"13489","-9999",NA,"  2.2802503"," 117.878028"
"13490","-9999",NA,"  2.2802503"," 117.878028"
"14584","-9999",NA," 21.4667000","-157.983300"
"14585","-9999",NA," 21.4667000","-157.983300"
"14586","-9999",NA," 21.4667000","-157.983300"
"14587","-9999",NA," 21.4667000","-157.983300"
"14588","-9999",NA," 21.4667000","-157.983300"
"14589","-9999",NA," 21.4667000","-157.983300"
"24431","-9999",NA," 19.5429150","-155.665857"
"24432","-9999",NA," 19.5429150","-155.665857"
"24433","-9999",NA," 19.5429150","-155.665857"
"33546","-9999",NA," -3.5095462"," 135.752098"
"33547","-9999",NA," -3.5095462"," 135.752098"
"33548","-9999",NA," -3.5095462"," 135.752098"
"14596","-9999",NA," 19.5896793","-155.434294"
"14597","-9999",NA," 19.5896793","-155.434294"
"14598","-9999",NA," 19.5896793","-155.434294"
"33552","-9999",NA," -3.5095462"," 135.752098"
"33553","-9999",NA," -3.5095462"," 135.752098"
"33554","-9999",NA," -3.5095462"," 135.752098"
"33555","-9999",NA," -3.5095462"," 135.752098"
"33556","-9999",NA," -3.5095462"," 135.752098"
"14604","-9999",NA," 19.5896793","-155.434294"
"15698","-9999",NA," -1.4300254"," 121.445618"
"15699","-9999",NA," -1.4300254"," 121.445618"
"15700","-9999",NA," -1.4300254"," 121.445618"
"33561","-9999",NA," -3.5095462"," 135.752098"
"19346","-9999",NA," 19.5429150","-155.665857"
"13274","-9999",NA,"-19.9731670","  33.389000"
"14975","-9999",NA," 19.5896793","-155.434294"
"14976","-9999",NA," 19.5896793","-155.434294"
"14977","-9999",NA," 19.5896793","-155.434294"
"4409","-9999",NA," 19.5429150","-155.665857"
"14615","-9999",NA," 19.5896793","-155.434294"
"22270","-9999",NA,"-20.2833333","  57.550000"
"22271","-9999",NA,"-20.2833333","  57.550000"
"19722","-9999",NA," 19.5429150","-155.665857"
"22273","-9999",NA,"-20.2833333","  57.550000"
"34666","-9999",NA," -1.0915151"," 130.877859"
"7331","-9999",NA," 19.5429150","-155.665857"
"7332","-9999",NA," 19.5429150","-155.665857"
"7333","-9999",NA," 19.5429150","-155.665857"
"46","-9999",NA," 19.6960000","-155.387000"
"47","-9999",NA," 19.6960000","-155.387000"
"48","-9999",NA," 19.6960000","-155.387000"
"49","-9999",NA," 19.6960000","-155.387000"
"50","-9999",NA," 19.6960000","-155.387000"
"19733","-9999",NA," 19.5429150","-155.665857"
"5882","-9999",NA,"  3.5951960","  98.672223"
"29576","-9999",NA,"  3.5915405","  98.669300"
"29577","-9999",NA,"  3.5915405","  98.669300"
"29578","-9999",NA,"  3.5915405","  98.669300"
"29579","-9999",NA,"  3.5915405","  98.669300"
"29580","-9999",NA,"  3.5915405","  98.669300"
"29581","-9999",NA,"  3.5915405","  98.669300"
"29582","-9999",NA,"  3.5915405","  98.669300"
"29583","-9999",NA,"  3.5915405","  98.669300"
"29584","-9999",NA,"  3.5915405","  98.669300"
"62","-9999",NA,"-21.1151000","  55.536400"
"63","-9999",NA,"-21.1151000","  55.536400"
"64","-9999",NA,"-21.1151000","  55.536400"
"65","-9999",NA,"-21.1151000","  55.536400"
"66","-9999",NA,"-21.1151000","  55.536400"
"29590","-9999",NA,"  3.5915405","  98.669300"
"29591","-9999",NA,"  3.5915405","  98.669300"
"29592","-9999",NA,"  3.5915405","  98.669300"
"29593","-9999",NA,"  3.5915405","  98.669300"
"29594","-9999",NA,"  3.5915405","  98.669300"
"13193","-9999",NA,"  3.5915405","  98.669300"
"13194","-9999",NA,"  3.5915405","  98.669300"
"13195","-9999",NA,"  3.5915405","  98.669300"
"13196","-9999",NA,"  3.5915405","  98.669300"
"19758","-9999",NA," 19.5429150","-155.665857"
"13198","-9999",NA,"  3.5915405","  98.669300"
"13199","-9999",NA,"  3.5915405","  98.669300"
"13200","-9999",NA,"  3.5915405","  98.669300"
"13201","-9999",NA,"  3.5915405","  98.669300"
"13202","-9999",NA,"  3.5915405","  98.669300"
"19764","-9999",NA," 19.5429150","-155.665857"
"19765","-9999",NA," 19.5429150","-155.665857"
"13205","-9999",NA,"  3.5915405","  98.669300"
"13206","-9999",NA,"  3.5915405","  98.669300"
"7739","-9999",NA," 19.5429150","-155.665857"
"7740","-9999",NA," 19.5429150","-155.665857"
"14302","-9999",NA,"-17.7875830"," 177.938132"
"14303","-9999",NA,"-17.7875830"," 177.938132"
"14304","-9999",NA,"-17.7875830"," 177.938132"
"14305","-9999",NA,"-17.7875830"," 177.938132"
"14306","-9999",NA,"-17.7875830"," 177.938132"
"14307","-9999",NA,"-17.7875830"," 177.938132"
"14308","-9999",NA,"-17.7875830"," 177.938132"
"14309","-9999",NA,"-17.7875830"," 177.938132"
"14310","-9999",NA,"-17.7875830"," 177.938132"
"14311","-9999",NA,"-17.7875830"," 177.938132"
"14312","-9999",NA,"-17.7875830"," 177.938132"
"14313","-9999",NA,"-17.7875830"," 177.938132"
"14314","-9999",NA,"-17.7875830"," 177.938132"
"14315","-9999",NA,"-17.7875830"," 177.938132"
"14316","-9999",NA,"-17.7875830"," 177.938132"
"14317","-9999",NA,"-17.7875830"," 177.938132"
"14318","-9999",NA,"-17.7875830"," 177.938132"
"14319","-9999",NA,"-17.7875830"," 177.938132"
"14320","-9999",NA,"-17.7875830"," 177.938132"
"14321","-9999",NA,"-17.7875830"," 177.938132"
"14322","-9999",NA,"-17.7875830"," 177.938132"
"14323","-9999",NA,"-17.7875830"," 177.938132"
"14324","-9999",NA,"-17.7875830"," 177.938132"
"14325","-9999",NA,"-17.7875830"," 177.938132"
"14326","-9999",NA,"-17.7875830"," 177.938132"
"14327","-9999",NA,"-17.7875830"," 177.938132"
"14328","-9999",NA,"-17.7875830"," 177.938132"
"14329","-9999",NA,"-17.7875830"," 177.938132"
"14330","-9999",NA,"-17.7875830"," 177.938132"
"14331","-9999",NA,"-17.7875830"," 177.938132"
"14332","-9999",NA,"-17.7875830"," 177.938132"
"14333","-9999",NA,"-17.7875830"," 177.938132"
"14334","-9999",NA,"-17.7875830"," 177.938132"
"13242","-9999",NA,"  1.1255279","  97.524724"
"13243","-9999",NA,"  1.1255279","  97.524724"
"13244","-9999",NA,"  1.1255279","  97.524724"
"14338","-9999",NA,"-17.7875830"," 177.938132"
"14339","-9999",NA,"-17.7875830"," 177.938132"
"14340","-9999",NA,"-17.7875830"," 177.938132"
"14341","-9999",NA,"-17.7875830"," 177.938132"
"14342","-9999",NA,"-17.7875830"," 177.938132"
"5595","-9999",NA,"  3.5915405","  98.669300"
"5596","-9999",NA,"  3.5915405","  98.669300"
"27101","-9999",NA," 19.5429150","-155.665857"
"14710","-9999",NA," 19.5896793","-155.434294"
"14711","-9999",NA," 19.5896793","-155.434294"
"14712","-9999",NA," 19.5896793","-155.434294"
"14713","-9999",NA," 19.5896793","-155.434294"
"14714","-9999",NA," 22.0833000","-159.500000"
"30024","-9999",NA,"  1.1255279","  97.524724"
"30025","-9999",NA,"  1.1255279","  97.524724"
"30026","-9999",NA,"  1.1255279","  97.524724"
"16541","-9999",NA," 22.0803810","-159.520283"
"16542","-9999",NA," 22.0803810","-159.520283"
"16543","-9999",NA," 22.0803810","-159.520283"
"16544","-9999",NA," 22.0803810","-159.520283"
"16545","-9999",NA," 22.0803810","-159.520283"
"16546","-9999",NA," 22.0803810","-159.520283"
"16547","-9999",NA," 22.0803810","-159.520283"
"16548","-9999",NA," 22.0803810","-159.520283"
"16549","-9999",NA," 22.0803810","-159.520283"
"16550","-9999",NA," 22.0803810","-159.520283"
"16551","-9999",NA," 22.0803810","-159.520283"
"16552","-9999",NA," 22.0803810","-159.520283"
"13273","-9999",NA,"-19.9731670","  33.389000"
"17768","-9999",NA,"  7.8730540","  80.771797"
"16555","-9999",NA," 22.0803810","-159.520283"
"16556","-9999",NA," 22.0803810","-159.520283"
"16557","-9999",NA," 22.0803810","-159.520283"
"16558","-9999",NA," 22.0803810","-159.520283"
"16559","-9999",NA," 22.0803810","-159.520283"
"16560","-9999",NA," 22.0803810","-159.520283"
"16561","-9999",NA," 22.0803810","-159.520283"
"16562","-9999",NA," 22.0803810","-159.520283"
"16563","-9999",NA," 22.0803810","-159.520283"
"16564","-9999",NA," 22.0803810","-159.520283"
"16565","-9999",NA," 22.0803810","-159.520283"
"16566","-9999",NA," 22.0803810","-159.520283"
"16567","-9999",NA," 22.0803810","-159.520283"
"16568","-9999",NA," 22.0803810","-159.520283"
"16569","-9999",NA," 22.0803810","-159.520283"
"16570","-9999",NA," 22.0803810","-159.520283"
"14384","-9999",NA,"-17.7875830"," 177.938132"
"29694","-9999",NA," -8.6529330"," 117.361648"
"29695","-9999",NA," -8.6529330"," 117.361648"
"29696","-9999",NA," -8.6529330"," 117.361648"
"29697","-9999",NA," -8.6529330"," 117.361648"
"14753","-9999",NA," 19.5896793","-155.434294"
"14754","-9999",NA," 19.5896793","-155.434294"
"14755","-9999",NA," 19.5896793","-155.434294"
"14756","-9999",NA," 19.5896793","-155.434294"
"14757","-9999",NA," 19.5896793","-155.434294"
"12207","-9999",NA,"-29.5900000","  30.570000"
"12208","-9999",NA,"-29.5900000","  30.570000"
"12209","-9999",NA,"-29.5900000","  30.570000"
"12210","-9999",NA,"-29.5900000","  30.570000"
"12211","-9999",NA,"-29.5900000","  30.570000"
"18043","-9999",NA,"  1.1255279","  97.524724"
"12213","-9999",NA," -6.0000000"," 150.000000"
"12214","-9999",NA,"-29.5500000","  30.560000"
"12215","-9999",NA,"-29.5500000","  30.560000"
"12216","-9999",NA,"-29.5500000","  30.560000"
"27160","-9999",NA," 19.5429150","-155.665857"
"27161","-9999",NA," 19.5429150","-155.665857"
"27162","-9999",NA," 19.5429150","-155.665857"
"13314","-9999",NA,"-33.1848333","  27.392667"
"13315","-9999",NA,"-33.1848333","  27.392667"
"13316","-9999",NA,"-33.1848333","  27.392667"
"196","-9999",NA,"-20.3484000","  57.552200"
"197","-9999",NA,"-20.3484000","  57.552200"
"198","-9999",NA,"-20.3484000","  57.552200"
"199","-9999",NA,"-20.3484000","  57.552200"
"200","-9999",NA,"-20.3484000","  57.552200"
"13322","-9999",NA,"-33.1848333","  27.392667"
"13323","-9999",NA,"-33.1848333","  27.392667"
"13324","-9999",NA,"-33.1848333","  27.392667"
"13325","-9999",NA,"-33.1848333","  27.392667"
"13326","-9999",NA,"-33.1848333","  27.392667"
"13327","-9999",NA,"-33.1848333","  27.392667"
"13328","-9999",NA,"-33.1848333","  27.392667"
"21711","-9999",NA,"-30.2500000","  30.450000"
"21712","-9999",NA,"-30.2500000","  30.450000"
"16732","-9999",NA," 21.4716140","-157.996814"
"16733","-9999",NA," 21.4716140","-157.996814"
"16734","-9999",NA," 21.4716140","-157.996814"
"19528","-9999",NA," 19.5429150","-155.665857"
"12969","-9999",NA,"-22.5134390"," 114.795403"
"19529","-9999",NA," 19.5429150","-155.665857"
"16738","-9999",NA," 21.4716140","-157.996814"
"19532","-9999",NA," 19.5429150","-155.665857"
"16740","-9999",NA," 21.4716140","-157.996814"
"16741","-9999",NA," 21.4716140","-157.996814"
"16742","-9999",NA," 21.4716140","-157.996814"
"16743","-9999",NA," 21.4716140","-157.996814"
"1436","-9999",NA," 19.5429150","-155.665857"
"1437","-9999",NA," 19.5429150","-155.665857"
"1438","-9999",NA," 19.5429150","-155.665857"
"13467","-9999",NA,"  2.2802503"," 117.878028"
"30842","-9999",NA," -8.6529330"," 117.361648"
"30843","-9999",NA," -8.6529330"," 117.361648"
"30844","-9999",NA," -8.6529330"," 117.361648"
"12984","-9999",NA," -8.6509790"," 116.324944"
"12985","-9999",NA," -8.6509790"," 116.324944"
"12258","-9999",NA," -3.0000000","  40.000000"
"12259","-9999",NA," -3.0000000","  40.000000"
"12260","-9999",NA," -3.0000000","  40.000000"
"12261","-9999",NA," -3.0000000","  40.000000"
"17729","-9999",NA,"-21.0146766"," 120.067173"
"12263","-9999",NA," -3.0000000","  40.000000"
"34133","-9999",NA," -0.4681410"," 100.549301"
"34134","-9999",NA," -0.4681410"," 100.549301"
"34135","-9999",NA," -0.4681410"," 100.549301"
"34136","-9999",NA," -0.4681410"," 100.549301"
"34137","-9999",NA," -0.4681410"," 100.549301"
"34138","-9999",NA," -0.4681410"," 100.549301"
"34139","-9999",NA," -0.4681410"," 100.549301"
"34140","-9999",NA," -0.4681410"," 100.549301"
"34141","-9999",NA," -0.4681410"," 100.549301"
"34142","-9999",NA," -0.4681410"," 100.549301"
"34143","-9999",NA," -0.4681410"," 100.549301"
"248","-9999",NA,"-15.3767000"," 166.959000"
"249","-9999",NA,"-15.3767000"," 166.959000"
"250","-9999",NA,"-15.3767000"," 166.959000"
"251","-9999",NA,"-15.3767000"," 166.959000"
"252","-9999",NA,"-15.3767000"," 166.959000"
"253","-9999",NA,"-15.3767000"," 166.959000"
"254","-9999",NA,"-15.3767000"," 166.959000"
"4263","-9999",NA," 19.5429150","-155.665857"
"4264","-9999",NA," 19.5429150","-155.665857"
"4265","-9999",NA," 19.5429150","-155.665857"
"14472","-9999",NA,"-17.7875830"," 177.938132"
"14473","-9999",NA,"-17.7875830"," 177.938132"
"14474","-9999",NA,"-17.7875830"," 177.938132"
"14475","-9999",NA,"-17.7875830"," 177.938132"
"14476","-9999",NA,"-17.7875830"," 177.938132"
"30514","-9999",NA,"  7.5000000"," 126.000000"
"13385","-9999",NA,"-33.1696700","  26.908833"
"13386","-9999",NA,"-33.1696700","  26.908833"
"13387","-9999",NA,"-33.1696700","  26.908833"
"13388","-9999",NA,"-33.1696700","  26.908833"
"13389","-9999",NA,"-33.1696700","  26.908833"
"13390","-9999",NA,"-33.1696700","  26.908833"
"13391","-9999",NA,"-33.1696700","  26.908833"
"13392","-9999",NA,"-33.1696700","  26.908833"
"13393","-9999",NA,"-33.1696700","  26.908833"
"13394","-9999",NA,"-33.1696700","  26.908833"
"14730","-9999",NA," 22.0833000","-159.500000"
"17769","-9999",NA,"  7.8730540","  80.771797"
"17770","-9999",NA,"  7.8730540","  80.771797"
"7201","-9999",NA," 19.5429150","-155.665857"
"7202","-9999",NA," 19.5429150","-155.665857"
"7203","-9999",NA," 19.5429150","-155.665857"
"7204","-9999",NA," 19.5429150","-155.665857"
"7205","-9999",NA," 19.5429150","-155.665857"
"13403","-9999",NA,"-33.3718300","  25.674167"
"13404","-9999",NA,"-33.3718300","  25.674167"
"13405","-9999",NA,"-33.3718300","  25.674167"
"17779","-9999",NA,"  7.8730540","  80.771797"
"7210","-9999",NA," 19.5429150","-155.665857"
"287","-9999",NA,"  3.9540000","  96.649000"
"288","-9999",NA,"  3.9540000","  96.649000"
"289","-9999",NA,"  3.9540000","  96.649000"
"290","-9999",NA,"  3.9540000","  96.649000"
"291","-9999",NA,"  3.9540000","  96.649000"
"292","-9999",NA,"  3.9540000","  96.649000"
"293","-9999",NA,"  3.9540000","  96.649000"
"294","-9999",NA,"  3.9540000","  96.649000"
"295","-9999",NA,"  3.9540000","  96.649000"
"296","-9999",NA,"  3.9540000","  96.649000"
"297","-9999",NA,"  3.9540000","  96.649000"
"298","-9999",NA,"  3.9540000","  96.649000"
"299","-9999",NA,"  3.9540000","  96.649000"
"300","-9999",NA,"  3.9540000","  96.649000"
"301","-9999",NA,"  3.9540000","  96.649000"
"17796","-9999",NA,"  7.8730540","  80.771797"
"14881","-9999",NA," 19.5896793","-155.434294"
"1397","-9999",NA," 19.5429150","-155.665857"
"1398","-9999",NA," 19.5429150","-155.665857"
"1399","-9999",NA," 19.5429150","-155.665857"
"1400","-9999",NA," 19.5429150","-155.665857"
"1401","-9999",NA," 19.5429150","-155.665857"
"1402","-9999",NA," 19.5429150","-155.665857"
"1403","-9999",NA," 19.5429150","-155.665857"
"1404","-9999",NA," 19.5429150","-155.665857"
"1405","-9999",NA," 19.5429150","-155.665857"
"1406","-9999",NA," 19.5429150","-155.665857"
"1407","-9999",NA," 19.5429150","-155.665857"
"1408","-9999",NA," 19.5429150","-155.665857"
"1409","-9999",NA," 19.5429150","-155.665857"
"1410","-9999",NA," 19.5429150","-155.665857"
"1411","-9999",NA," 19.5429150","-155.665857"
"16720","-9999",NA," 21.4716140","-157.996814"
"16721","-9999",NA," 21.4716140","-157.996814"
"16722","-9999",NA," 21.4716140","-157.996814"
"16723","-9999",NA," 21.4716140","-157.996814"
"16724","-9999",NA," 21.4716140","-157.996814"
"16725","-9999",NA," 21.4716140","-157.996814"
"16726","-9999",NA," 21.4716140","-157.996814"
"16727","-9999",NA," 21.4716140","-157.996814"
"16728","-9999",NA," 21.4716140","-157.996814"
"16729","-9999",NA," 21.4716140","-157.996814"
"16730","-9999",NA," 21.4716140","-157.996814"
"16731","-9999",NA," 21.4716140","-157.996814"
"29975","-9999",NA,"  1.1255279","  97.524724"
"29976","-9999",NA,"  1.1255279","  97.524724"
"29977","-9999",NA,"  1.1255279","  97.524724"
"16735","-9999",NA," 21.4716140","-157.996814"
"16736","-9999",NA," 21.4716140","-157.996814"
"16737","-9999",NA," 21.4716140","-157.996814"
"29981","-9999",NA,"  3.5915405","  98.669300"
"16739","-9999",NA," 21.4716140","-157.996814"
"29983","-9999",NA,"  3.5915405","  98.669300"
"29984","-9999",NA,"  3.5915405","  98.669300"
"29985","-9999",NA,"  3.5915405","  98.669300"
"29986","-9999",NA,"  3.5915405","  98.669300"
"29987","-9999",NA,"  3.5915405","  98.669300"
"29988","-9999",NA,"  3.5915405","  98.669300"
"29989","-9999",NA,"  3.5915405","  98.669300"
"29990","-9999",NA,"  3.5915405","  98.669300"
"13468","-9999",NA,"  2.2802503"," 117.878028"
"14562","-9999",NA," 19.5896793","-155.434294"
"14563","-9999",NA," 19.5896793","-155.434294"
"14564","-9999",NA," 19.5896793","-155.434294"
"14565","-9999",NA," 19.5896793","-155.434294"
"14566","-9999",NA," 19.5896793","-155.434294"
"14567","-9999",NA," 19.5896793","-155.434294"
"14568","-9999",NA," 19.5896793","-155.434294"
"14569","-9999",NA," 19.5896793","-155.434294"
"14570","-9999",NA," 19.5896793","-155.434294"
"14571","-9999",NA," 19.5896793","-155.434294"
"13479","-9999",NA,"  2.2802503"," 117.878028"
"14573","-9999",NA," 19.5896793","-155.434294"
"14574","-9999",NA," 19.5896793","-155.434294"
"13482","-9999",NA,"  2.2802503"," 117.878028"
"13483","-9999",NA,"  2.2802503"," 117.878028"
"13484","-9999",NA,"  2.2802503"," 117.878028"
"13485","-9999",NA,"  2.2802503"," 117.878028"
"1822","-9999",NA,"-15.3767000"," 166.959000"
"1823","-9999",NA,"-15.3767000"," 166.959000"
"1824","-9999",NA,"-15.3767000"," 166.959000"
"1825","-9999",NA,"-15.3767000"," 166.959000"
"1826","-9999",NA,"-15.3767000"," 166.959000"
"1827","-9999",NA,"-15.3767000"," 166.959000"
"1828","-9999",NA,"-15.3767000"," 166.959000"
"1829","-9999",NA,"-15.3767000"," 166.959000"
"33540","-9999",NA," -3.5095462"," 135.752098"
"33541","-9999",NA," -3.5095462"," 135.752098"
"33542","-9999",NA," -3.5095462"," 135.752098"
"33543","-9999",NA," -3.5095462"," 135.752098"
"33544","-9999",NA," -3.5095462"," 135.752098"
"33545","-9999",NA," -3.5095462"," 135.752098"
"16049","-9999",NA," -2.8708938"," 107.953184"
"27107","-9999",NA," 19.5429150","-155.665857"
"16051","-9999",NA," -2.8708938"," 107.953184"
"33549","-9999",NA," -3.5095462"," 135.752098"
"33550","-9999",NA," -3.5095462"," 135.752098"
"33551","-9999",NA," -3.5095462"," 135.752098"
"30029","-9999",NA,"  1.1255279","  97.524724"
"19336","-9999",NA," 19.5429150","-155.665857"
"14964","-9999",NA," 19.5667000","-155.500000"
"34647","-9999",NA," -1.0915151"," 130.877859"
"34648","-9999",NA," -1.0915151"," 130.877859"
"33557","-9999",NA," -3.5095462"," 135.752098"
"33558","-9999",NA," -3.5095462"," 135.752098"
"33559","-9999",NA," -3.5095462"," 135.752098"
"33560","-9999",NA," -3.5095462"," 135.752098"
"30038","-9999",NA,"  1.1255279","  97.524724"
"7197","-9999",NA," 19.5429150","-155.665857"
"14731","-9999",NA," 22.0833000","-159.500000"
"14732","-9999",NA," 22.0833000","-159.500000"
"14733","-9999",NA," 22.0833000","-159.500000"
"14734","-9999",NA," 19.5896793","-155.434294"
"22268","-9999",NA,"-20.2833333","  57.550000"
"34661","-9999",NA," -1.0915151"," 130.877859"
"34662","-9999",NA," -1.0915151"," 130.877859"
"34663","-9999",NA," -1.0915151"," 130.877859"
"22272","-9999",NA,"-20.2833333","  57.550000"
"7329","-9999",NA," 19.5429150","-155.665857"
"34665","-9999",NA," -1.0915151"," 130.877859"
"14742","-9999",NA," 22.0833000","-159.500000"
"34667","-9999",NA," -1.0915151"," 130.877859"
"34668","-9999",NA," -1.0915151"," 130.877859"
"34670","-9999",NA," -1.0915151"," 130.877859"
"21550","-9999",NA,"-20.2833300","  57.550000"
"14626","-9999",NA," 19.5896793","-155.434294"
"21552","-9999",NA,"-20.2833300","  57.550000"
"21553","-9999",NA,"-20.2833300","  57.550000"
"21554","-9999",NA,"-20.2833300","  57.550000"
"21555","-9999",NA,"-20.2833300","  57.550000"
"5883","-9999",NA,"  3.5951960","  98.672223"
"5884","-9999",NA,"  3.5951960","  98.672223"
"5885","-9999",NA,"  3.5951960","  98.672223"
"5886","-9999",NA,"  3.5951960","  98.672223"
"5887","-9999",NA,"  3.5951960","  98.672223"
"5888","-9999",NA,"  3.5951960","  98.672223"
"14637","-9999",NA," 19.5896793","-155.434294"
"5890","-9999",NA,"  3.5951960","  98.672223"
"5891","-9999",NA,"  3.5951960","  98.672223"
"5892","-9999",NA,"  3.5951960","  98.672223"
"5893","-9999",NA,"  3.5951960","  98.672223"
"5894","-9999",NA,"  3.5951960","  98.672223"
"5895","-9999",NA,"  3.5951960","  98.672223"
"5896","-9999",NA,"  3.5951960","  98.672223"
"5897","-9999",NA,"  3.5951960","  98.672223"
"5898","-9999",NA,"  3.5951960","  98.672223"
"14647","-9999",NA," 19.5896793","-155.434294"
"5900","-9999",NA,"  3.5951960","  98.672223"
"5901","-9999",NA,"  3.5951960","  98.672223"
"13191","-9999",NA,"  3.5915405","  98.669300"
"13192","-9999",NA,"  3.5915405","  98.669300"
"27165","-9999",NA," 19.5429150","-155.665857"
"27166","-9999",NA," 19.5429150","-155.665857"
"16841","-9999",NA," -6.3956220"," 145.843730"
"16842","-9999",NA," -6.3956220"," 145.843730"
"16843","-9999",NA," -6.3956220"," 145.843730"
"16844","-9999",NA," -6.3956220"," 145.843730"
"14658","-9999",NA," 19.5896793","-155.434294"
"29968","-9999",NA,"  1.1255279","  97.524724"
"29969","-9999",NA,"  1.1255279","  97.524724"
"29970","-9999",NA,"  1.1255279","  97.524724"
"29971","-9999",NA,"  1.1255279","  97.524724"
"29972","-9999",NA,"  1.1255279","  97.524724"
"29973","-9999",NA,"  1.1255279","  97.524724"
"29974","-9999",NA,"  1.1255279","  97.524724"
"10535","-9999",NA,"-21.2500000"," 165.300000"
"10536","-9999",NA,"-21.2500000"," 165.300000"
"10537","-9999",NA,"-21.2500000"," 165.300000"
"29978","-9999",NA,"  1.1255279","  97.524724"
"29979","-9999",NA,"  1.1255279","  97.524724"
"29980","-9999",NA,"  3.5915405","  98.669300"
"10541","-9999",NA,"-21.2500000"," 165.300000"
"29982","-9999",NA,"  3.5915405","  98.669300"
"10543","-9999",NA,"-21.2500000"," 165.300000"
"10544","-9999",NA,"-21.2500000"," 165.300000"
"10545","-9999",NA,"-21.2500000"," 165.300000"
"10546","-9999",NA,"-21.2500000"," 165.300000"
"10547","-9999",NA,"-21.2500000"," 165.300000"
"10548","-9999",NA,"-21.2500000"," 165.300000"
"10549","-9999",NA,"-21.2500000"," 165.300000"
"10550","-9999",NA,"-21.2500000"," 165.300000"
"29991","-9999",NA,"  3.5915405","  98.669300"
"29992","-9999",NA,"  3.5915405","  98.669300"
"29993","-9999",NA,"  3.5915405","  98.669300"
"29994","-9999",NA,"  3.5915405","  98.669300"
"29995","-9999",NA,"  3.5915405","  98.669300"
"29996","-9999",NA,"  3.5915405","  98.669300"
"29997","-9999",NA,"  3.5915405","  98.669300"
"29998","-9999",NA,"  3.5915405","  98.669300"
"29999","-9999",NA,"  3.5915405","  98.669300"
"30000","-9999",NA,"  3.5915405","  98.669300"
"30001","-9999",NA,"  3.5915405","  98.669300"
"30002","-9999",NA,"  3.5915405","  98.669300"
"15058","-9999",NA," 22.0833000","-159.500000"
"15059","-9999",NA," 22.0833000","-159.500000"
"15060","-9999",NA," 22.0833000","-159.500000"
"13604","-9999",NA,"  7.1907080"," 125.455341"
"13605","-9999",NA,"  7.1907080"," 125.455341"
"13606","-9999",NA,"  7.1907080"," 125.455341"
"1943","-9999",NA,"-20.3484000","  57.552200"
"1944","-9999",NA,"-20.3484000","  57.552200"
"1945","-9999",NA,"-20.3484000","  57.552200"
"27095","-9999",NA," 19.5429150","-155.665857"
"27096","-9999",NA," 19.5429150","-155.665857"
"27097","-9999",NA," 19.5429150","-155.665857"
"27098","-9999",NA," 19.5429150","-155.665857"
"27099","-9999",NA," 19.5429150","-155.665857"
"27100","-9999",NA," 19.5429150","-155.665857"
"21633","-9999",NA," -6.4166700"," 147.500000"
"27102","-9999",NA," 19.5429150","-155.665857"
"27103","-9999",NA," 19.5429150","-155.665857"
"27104","-9999",NA," 19.5429150","-155.665857"
"27105","-9999",NA," 19.5429150","-155.665857"
"27106","-9999",NA," 19.5429150","-155.665857"
"30509","-9999",NA,"  7.5000000"," 126.000000"
"27108","-9999",NA," 19.5429150","-155.665857"
"27109","-9999",NA," 19.5429150","-155.665857"
"30027","-9999",NA,"  1.1255279","  97.524724"
"30028","-9999",NA,"  1.1255279","  97.524724"
"4269","-9999",NA," 19.5429150","-155.665857"
"30030","-9999",NA,"  1.1255279","  97.524724"
"30031","-9999",NA,"  1.1255279","  97.524724"
"20191","-9999",NA,"  7.8730540","  80.771797"
"20192","-9999",NA,"  7.8730540","  80.771797"
"30034","-9999",NA,"  1.1255279","  97.524724"
"30035","-9999",NA,"  1.1255279","  97.524724"
"30036","-9999",NA,"  1.1255279","  97.524724"
"30037","-9999",NA,"  1.1255279","  97.524724"
"7196","-9999",NA," 19.5429150","-155.665857"
"17280","-9999",NA," 22.0803810","-159.520283"
"7198","-9999",NA," 19.5429150","-155.665857"
"7199","-9999",NA," 19.5429150","-155.665857"
"7200","-9999",NA," 19.5429150","-155.665857"
"30528","-9999",NA,"  7.5000000"," 126.000000"
"14735","-9999",NA," 22.0833000","-159.500000"
"14736","-9999",NA," 22.0833000","-159.500000"
"14737","-9999",NA," 22.0833000","-159.500000"
"14738","-9999",NA," 22.0833000","-159.500000"
"14739","-9999",NA," 22.0833000","-159.500000"
"14740","-9999",NA," 22.0833000","-159.500000"
"14741","-9999",NA," 22.0833000","-159.500000"
"7209","-9999",NA," 19.5429150","-155.665857"
"14743","-9999",NA," 22.0833000","-159.500000"
"14744","-9999",NA," 22.0833000","-159.500000"
"14745","-9999",NA," 19.5896793","-155.434294"
"14746","-9999",NA," 22.0833000","-159.500000"
"14747","-9999",NA," 22.0833000","-159.500000"
"14748","-9999",NA," 22.0833000","-159.500000"
"14749","-9999",NA," 19.5896793","-155.434294"
"14750","-9999",NA," 19.5896793","-155.434294"
"14751","-9999",NA," 19.5896793","-155.434294"
"14752","-9999",NA," 19.5896793","-155.434294"
"17304","-9999",NA," 22.0803810","-159.520283"
"17305","-9999",NA," 22.0803810","-159.520283"
"17306","-9999",NA," 22.0803810","-159.520283"
"17307","-9999",NA," 22.0803810","-159.520283"
"17308","-9999",NA," 22.0803810","-159.520283"
